id,gameNm,platform,genre,release_dt,price,rating,sales_m
275,,PlayStation,RPG,2021-07-20,5.51,5.9,0.518
4582,Eternal Vortex III,pc,Sports,29/06/2010,27.24,8.8,0.885
8069,Rising Saga,PS,Racing,28/02/2005,37.28,8.5,0.927
36504,Silent Uprising II,PS,Sports,2023-07-15,17.55,5.9,0.208
41878,savage dynasty,Playstation ,Action,2019-01-30,20.08,6.0,1.037
20648,Frozen Realm: Origins,PC,Strategy,19/10/2015,72.12,7.2,0.156
15209,BROKEN VORTEX: ORIGINS,PlayStation,Racing,,32.36,8.0,1.157
47870,Rising Rebellion HD,Playstation ,RPG,21/03/2014,35.73,5.7,2.215
25468,Dark Storm II,mobile,Racing,07.05.2008,67.94,8.3,0.097
26872,Mystic Empire,mobile,Sports,2016-06-11,58.05,6.5,0.26
6337,Hidden Empire,pc,Shooter,2015/05/29,70.17,6.0,0.366
21518,Broken Rebellion III,Mobile,Action,10-17-2017,28.77,6.5,1.155
28492,Wild Warfare HD,PlayStation,Adventure,2006/04/07,68.87,8.7,1.037
18691,Ancient Legacy,PS,Puzzle,2022/11/11,41.46,6.6,1.394
21335,BROKEN QUEST HD,Mobile,Adventure,2015-12-30,70.47,6.6,0.35
28814,Crimson Saga II,PC,Sports,23/02/2012,6.27,7.2,0.122
16007,Silent Dynasty,switch,Adventure,2024/07/20,59.36,6.5,0.08
34202,Silent Dynasty,PS,Racing,05-26-2008,8.21,6.2,0.432
3484,Ancient Uprising II,switch,Adventure,27.04.2005,53.52,9.8,3.468
26324,Dark Saga III,mobile,Simulation,25.06.2020,14.82,6.1,0.84
2027,lost horizon hd,PS,Puzzle,26/09/2011,63.64,7.7,0.452
45550,Wild Dominion,PlayStation,Shooter,03-25-2023,21.46,6.1,0.242
40870,Hidden Chronicles: Origins,Switch,Action,07-11-2016,19.04,7.5,2.01
47466,Shadow Rebellion: Remastered,pc,Sports,2010/04/19,72.04,7.4,0.519
10664,Neon Dynasty,SWITCH,MOBA,2020-05-14,8.79,6.6,0.033
18676,dark horizon hd,iOS/Android,Puzzle,15.04.2007,,9.5,0.915
41194,Broken Realm Online,Playstation ,MOBA,30.04.2023,42.55,9.4,0.56
16061,Ancient Rebellion: Origins,SWITCH,Racing,05-04-2010,27.38,6.8,0.488
321,Lost Horizon HD,Switch,Puzzle,01.12.2005,35.05,6.3,0.72
4902,Ancient Odyssey,Pc,Puzzle,05.10.2007,31.92,5.1,0.241
43359,DARK SAGA,Playstation ,MOBA,10-10-2011,19.96,7.7,0.243
6197,,XBOX,Strategy,2010-12-08,65.64,6.0,0.307
21612,Silent Saga: Origins,PC ,Strategy,28.02.2020,26.51,6.1,0.445
9354,Savage Warfare III,mobile,Racing,2021/01/17,68.06,5.2,2.107
7957,Shadow Requiem: Origins,iOS/Android,Shooter,2014-04-29,59.43,5.3,0.207
16270,Dark Rebellion Online,Nintendo Switch,Racing,27/03/2023,54.97,5.9,0.061
45106,Frozen Legacy II,Mobile,Simulation,15.12.2008,9.58,6.5,2.744
19385,Lost Legends: Origins,Mobile,Racing,19.11.2014,22.99,8.8,0.818
15586,shadow horizon,pc,Racing,17/08/2015,33.0,8.7,0.478
8570,rising storm ii,,Racing,05/10/2009,63.01,,0.212
11951,Neon Realm,switch,Racing,10.07.2017,30.71,6.1,0.493
1065,Rogue Realm III,xbox,Sports,06-28-2021,43.41,6.2,0.647
44570,Lost Vortex III,switch,Shooter,10-12-2017,58.01,6.0,0.34
19917,Neon Horizon: Remastered,PC ,RPG,12/06/2010,51.29,7.5,0.563
41683,Iron Chronicles: Origins,Nintendo Switch,MOBA,03-31-2018,34.23,6.8,0.108
9384,Mystic Odyssey HD,Switch,Action,04/05/2015,5.75,6.3,
21741,IRON HORIZON ONLINE,SWITCH,Simulation,07-09-2019,9.94,4.5,0.342
4186,Lost Chronicles Online,Xbox ,Simulation,02/07/2009,14.68,5.9,1.147
48082,Hidden Storm,PS,Strategy,2022/07/12,59.55,9.3,1.428
41396,SAVAGE DYNASTY: REMASTERED,PlayStation,Sports,03-26-2024,50.85,4.9,0.516
39843,,playstation,Strategy,19.07.2008,30.55,3.1,0.402
37172,Silent Legacy Online,XBOX,Action,,38.76,7.5,0.379
34869,ETERNAL NEXUS II,Playstation ,Simulation,08.04.2016,51.91,8.3,0.178
22259,Steel Warfare,Playstation ,Racing,02/02/2010,50.57,8.0,0.085
12258,WILD WARFARE: REBORN,Mobile,Simulation,07/11/2024,30.12,7.2,1.119
42554,silent saga online,Nintendo Switch,Puzzle,11-30-2010,61.82,4.5,0.475
22613,Golden Legends: Remastered,xbox,Shooter,11-02-2012,61.65,4.9,1.551
22733,Golden Legacy,PC ,Adventure,29.06.2023,32.67,6.1,0.553
16457,Dark Horizon,PC ,Shooter,10.10.2007,50.84,8.5,1.136
4963,Broken Chronicles: Origins,switch,Sports,2012/09/08,62.37,6.8,0.687
27143,Silent Warfare,switch,Puzzle,2009-04-02,59.58,5.7,0.423
25841,Eternal Vortex II,Mobile ,Racing,2005-12-18,28.63,6.2,0.838
23770,Crimson Saga: Reborn,iOS/Android,Strategy,2005/08/04,30.14,10.0,1.802
2383,silent saga: origins,xbox,Shooter,10/10/2010,48.51,7.1,0.536
38842,Lost Legacy HD,Pc,Action,2009/04/21,9.47,6.0,0.196
2904,Crimson Empire Online,PC,Shooter,26.04.2020,-9.99,6.2,0.086
45638,Iron Odyssey: Origins,PC ,Puzzle,20.02.2023,43.63,5.6,0.667
8540,Iron Frontier: Reborn,Xbox,Adventure,12.03.2016,31.77,6.8,1.912
8045,Lost Dynasty,Mobile,Racing,16/02/2018,6.4,4.6,0.025
32278,Savage Frontier: Origins,Mobile,Simulation,2024-06-29,12.11,5.5,0.441
12344,Broken Quest HD,P.C.,Shooter,07/05/2023,67.27,10.0,0.655
31385,Golden Saga Online,Mobile ,MOBA,2016-04-28,47.77,8.1,2.156
38152,Shadow Dominion,SWITCH,Shooter,11-16-2021,43.69,8.8,1.301
49480,Rising Realm: Reborn,iOS/Android,Sports,22/06/2015,20.76,8.5,0.086
3399,Final Horizon II,PlayStation,Puzzle,11-25-2015,14.99,,0.007
35426,Lost Saga: Remastered,Mobile,Shooter,2018-05-10,38.28,6.6,1.793
12582,Final Horizon,Switch,MOBA,2005/04/19,9.33,7.7,0.197
24315,Hidden Dominion III,XBOX,Sports,2022/04/24,44.01,7.1,0.263
36431,Neon Kingdom,switch,RPG,18.05.2017,,6.7,0.212
41592,Mystic Vortex,PC,Sports,04-29-2009,64.54,5.5,1.135
10494,Wild Empire: Origins,Pc,Shooter,15.01.2022,21.1,8.2,0.103
31063,Shadow Rebellion HD,switch,Sports,2020-09-12,52.71,8.0,0.946
43788,Shadow Requiem,Switch,MOBA,2021-10-14,11.42,7.5,0.035
1966,Steel Dynasty HD,Pc,Sports,08/08/2013,19.25,3.5,0.301
48309,Silent Saga HD,PlayStation,Racing,25.06.2013,32.23,6.1,0.812
38946,Rogue Frontier: Reborn,switch,Shooter,11-01-2012,30.56,7.3,1.331
48863,Iron Storm II,Pc,RPG,07-23-2017,59.27,2.8,0.026
13450,ROGUE QUEST II,switch,Strategy,24/05/2017,53.68,8.5,0.877
9747,Wild Vortex: Reborn,Playstation ,Sports,2020/06/27,,5.9,0.004
28545,Broken Rebellion III,Nintendo Switch,Strategy,06.05.2005,65.67,8.1,1.132
45003,ROGUE NEXUS HD,Playstation ,Simulation,02-17-2006,34.48,8.1,0.463
23069,ancient uprising ii,xbox,Simulation,18/08/2009,21.62,7.3,0.466
2175,Crimson Saga: Reborn,PC ,Simulation,2009/03/09,40.16,0.0,0.193
34090,Neon Quest,playstation,RPG,28.07.2021,30.26,7.4,0.717
30891,Rising Empire,iOS/Android,Sports,2019/08/04,39.12,9.8,0.394
41003,Iron Dominion HD,SWITCH,Adventure,07/12/2015,43.49,4.6,1.595
25039,Eternal Odyssey: Reborn,SWITCH,Shooter,2019-07-01,8.92,6.9,1.93
17534,Mystic Dominion,PlayStation,Action,2015-12-20,68.41,9.4,0.934
26897,Rogue Dynasty,switch,Puzzle,03-19-2010,75.12,6.5,0.232
6703,Broken Legacy III,xbox,,01-19-2018,41.7,8.1,1.997
19836,CRIMSON VORTEX ONLINE,XBOX,Racing,11.04.2020,63.1,5.9,1.006
5700,Dark Saga II,P.C.,Sports,08/01/2023,47.3,8.8,0.957
43228,Dark Frontier HD,Mobile ,MOBA,02-24-2007,38.13,6.6,0.686
44860,Frozen Rebellion,PlayStation,RPG,01.01.2019,36.78,9.2,1.385
4688,Silent Chronicles HD,Switch,Puzzle,02-02-2014,38.01,8.1,3.128
29477,steel dynasty hd,switch,Action,01.05.2023,8.01,6.7,0.046
8206,Savage Legends,XBOX,Strategy,2009/08/26,59.98,6.2,1.581
2779,IRON ODYSSEY III,pc,Sports,12-02-2019,28.86,,1.717
29654,ANCIENT REBELLION: ORIGINS,Pc,Puzzle,02/12/2007,32.0,5.7,0.392
23025,Mystic Empire: Remastered,SWITCH,Shooter,2006-10-23,71.77,10.0,1.469
40231,Eternal Nexus II,xbox,Racing,2015/10/06,41.53,5.6,0.186
49438,Ancient Storm Online,Playstation ,Racing,2021/07/03,68.62,7.1,0.042
18062,Ancient Dynasty,Pc,Racing,2005-12-09,32.59,9.2,0.333
1808,BROKEN SAGA III,P.C.,Strategy,01-22-2022,10.72,6.3,0.175
5395,crimson dominion hd,PC,MOBA,21/02/2011,50.67,7.7,0.228
13843,Golden Dynasty: Remastered,switch,MOBA,01-19-2013,38.89,6.4,1.079
43503,SILENT REQUIEM: REBORN,switch,Puzzle,09-25-2022,16.17,5.2,0.981
36645,IRON VORTEX,playstation,Strategy,2007/12/14,13.06,7.1,1.302
13328,Mystic Kingdom II,P.C.,Racing,2006-02-05,7.28,9.3,0.507
28988,Rogue Chronicles,iOS/Android,Shooter,05-22-2010,41.58,7.3,1.737
25554,Crimson Warfare,Pc,RPG,2014/05/18,72.97,7.9,1.197
26669,,PC,RPG,2006/11/13,24.02,9.3,0.29
975,LOST NEXUS ONLINE,switch,RPG,2011-07-08,68.1,7.1,0.444
47471,Shadow Horizon,mobile,Simulation,2010/12/12,14.39,6.7,79.264
27909,Dark Frontier: Origins,PlayStation,MOBA,2014/05/31,21.95,4.2,0.408
38782,neon legacy ii,pc,Puzzle,2016/12/10,,6.1,1.423
23289,Steel Nexus II,XBOX,RPG,2022/12/28,19.35,7.7,0.167
44573,Final Vortex: Remastered,Pc,Shooter,07/11/2019,53.78,0.0,0.745
23341,Silent Frontier HD,Nintendo Switch,,10-30-2016,7.45,7.4,0.13
49029,Rising Storm: Origins,Xbox,Puzzle,14/08/2014,21.02,3.9,0.762
5033,Broken Requiem: Remastered,Xbox ,Sports,17/02/2011,59.32,7.7,0.135
49833,Silent Dynasty,SWITCH,Shooter,06-20-2015,14.32,5.9,0.348
8758,Mystic Storm,PS,Action,25/10/2023,24.49,6.7,0.988
6994,hidden warfare ii,iOS/Android,,05-11-2022,-0.33,5.2,0.483
5804,Golden Realm HD,XBOX,Puzzle,30/03/2009,68.7,5.1,0.176
46192,Mystic Realm,XBOX,Sports,05-08-2015,32.06,7.4,0.421
28415,Ancient Kingdom II,iOS/Android,Action,29/11/2024,40.35,6.5,0.085
42672,Mystic Dominion Online,XBOX,Strategy,2010/07/15,17.08,8.4,0.34
7995,Rising Requiem HD,P.C.,Strategy,05-29-2016,60.49,3.7,0.158
24394,Silent Kingdom HD,switch,Strategy,2021-02-22,15.35,5.2,0.265
25448,HIDDEN REQUIEM,playstation,,2017-04-29,68.97,5.3,0.225
48640,Ancient Nexus,Switch,Racing,2023-09-04,43.31,6.9,0.177
48754,Iron Nexus Online,mobile,MOBA,2008/10/22,36.37,10.0,0.201
9557,Dark Uprising Online,Nintendo Switch,RPG,2018/05/01,70.3,5.9,0.082
31591,Frozen Vortex III,Mobile ,MOBA,10-25-2005,19.96,10.0,0.238
3452,Iron Nexus Online,Xbox,Puzzle,15.11.2018,41.44,6.9,0.281
13612,Rogue Legends Online,Xbox ,MOBA,2022-03-11,25.66,9.0,1.502
16094,Neon Dominion,PlayStation,Racing,2022/03/13,23.33,6.7,0.454
38734,Shadow Warfare: Origins,Mobile ,Simulation,18/01/2006,49.15,6.1,1.573
23186,ROGUE REALM III,PC,Simulation,2020-10-29,56.68,6.3,0.624
11080,Mystic Legacy Online,PC,Racing,09-28-2009,23.71,6.9,1.168
3393,Savage Dynasty: Reborn,P.C.,MOBA,16/08/2021,73.31,3.3,1.832
11645,Wild Realm III,Mobile,Action,2020-09-24,39.98,5.4,2.722
42592,Broken Legacy: Remastered,iOS/Android,Shooter,09.10.2006,26.43,6.8,0.163
35168,Eternal Realm: Reborn,xbox,Shooter,11-23-2005,40.92,6.6,0.434
5157,Silent Horizon: Remastered,Mobile ,MOBA,29/09/2017,64.85,7.3,0.376
35619,Shadow Warfare: Origins,Xbox ,RPG,13/04/2019,10.75,6.5,2.085
32029,Lost Nexus Online,Xbox ,Action,26.02.2005,40.18,7.3,1.771
32561,Ancient Storm,mobile,Strategy,17.03.2020,31.98,6.7,0.201
47864,LOST REBELLION ONLINE,Switch,MOBA,12-24-2021,37.17,8.5,0.312
9176,FROZEN HORIZON,switch,Racing,11-21-2015,19.82,10.0,0.407
44030,neon nexus,pc,Simulation,05/07/2012,8.94,6.3,0.416
15968,Dark Uprising Online,Xbox ,Racing,2013-02-09,31.34,6.3,1.462
35714,iron dominion ii,Xbox,Action,11-22-2012,10.52,7.9,1.098
6168,MYSTIC LEGACY HD,Xbox ,RPG,07/08/2020,999.99,9.6,0.267
15335,Frozen Saga: Origins,mobile,Racing,10-10-2024,47.46,9.1,0.821
18107,Golden Rebellion,pc,Action,28.01.2018,19.44,6.0,0.477
23954,Iron Odyssey III,Switch,Shooter,2009/10/04,69.73,7.0,0.449
31655,neon legacy hd,Mobile,Strategy,2014/05/22,60.51,7.3,3.11
39682,Rogue Legends II,SWITCH,Strategy,04-11-2007,41.81,5.8,1.721
14812,Mystic Dominion: Reborn,iOS/Android,Puzzle,2019-11-18,49.31,6.8,0.321
31264,hidden quest ii,xbox,Racing,2008-07-31,14.09,5.9,0.089
34190,Steel Vortex: Reborn,pc,RPG,16/09/2008,34.09,6.2,175.15
9423,IRON FRONTIER HD,Mobile ,MOBA,07-03-2005,2.23,7.5,0.683
30962,Mystic Chronicles III,switch,MOBA,10-20-2012,25.41,7.4,0.147
12004,Eternal Vortex II,PC ,MOBA,2023-01-16,54.51,9.7,0.13
22490,Savage Horizon Online,iOS/Android,Strategy,01-21-2005,74.47,6.8,0.822
23197,Wild Warfare,Mobile ,Simulation,02-25-2024,,5.3,0.729
44945,Broken Odyssey Online,pc,RPG,06/01/2020,26.68,5.6,2.06
68,Wild Realm,iOS/Android,Shooter,2014/03/27,11.25,5.9,
2421,Mystic Quest,PlayStation,Sports,20/12/2020,73.44,6.1,0.468
28505,Steel Nexus,Mobile ,Shooter,10-29-2014,58.12,8.0,1.648
20644,Hidden Realm,Mobile,Adventure,2016-03-22,8.36,8.7,0.024
35369,Lost Chronicles Online,PlayStation,Strategy,07.08.2022,67.53,7.1,1.003
41760,Lost Chronicles: Origins,iOS/Android,Adventure,06.08.2019,67.67,8.6,5.433
11572,Broken Dominion II,Switch,RPG,02-23-2019,20.19,6.2,0.709
18019,Final Saga III,pc,Puzzle,30/06/2013,16.74,6.0,0.553
368,Golden Horizon II,Mobile ,MOBA,2017/07/16,50.26,5.2,0.226
20972,Hidden Uprising,iOS/Android,MOBA,2017-12-22,65.22,7.7,3.885
44083,final saga hd,PC,Racing,,,6.4,0.32
42728,STEEL QUEST: ORIGINS,mobile,Puzzle,17/07/2006,38.88,3.2,0.018
14033,Rogue Warfare: Remastered,pc,Racing,28/11/2021,43.91,7.6,0.822
4470,Lost Realm Online,switch,Shooter,30/01/2009,11.28,6.7,0.198
9107,Crimson Horizon HD,Nintendo Switch,Adventure,2007-03-14,68.31,6.7,0.192
4875,Broken Saga HD,SWITCH,RPG,2019/06/26,8.6,8.2,0.242
33559,Shadow Dominion,XBOX,Shooter,2019-06-10,23.17,6.9,0.634
34308,Shadow Chronicles: Remastered,PlayStation,Action,2019/03/28,51.16,4.8,0.166
42586,Neon Chronicles,PS,Racing,2008/11/09,42.96,6.7,0.427
8136,Broken Rebellion,xbox,Strategy,12.09.2020,30.78,6.8,0.786
31234,Ancient Legends: Remastered,Mobile ,Sports,2008/02/04,36.3,7.0,0.018
2660,Ancient Frontier Online,PC,Puzzle,24.11.2022,-9.99,6.6,0.278
29249,Dark Warfare: Reborn,Xbox,,2012-02-17,35.31,6.5,0.156
23373,Eternal Dominion: Origins,Playstation ,MOBA,06.01.2023,67.37,6.9,1.069
49244,Silent Saga II,mobile,Puzzle,2012/10/22,74.12,7.4,0.402
3164,Wild Dominion: Reborn,Mobile ,Sports,17/03/2010,61.57,5.8,0.162
29609,NEON ODYSSEY,Mobile ,Racing,21/06/2013,12.1,8.4,0.1
13513,Hidden Legends: Remastered,iOS/Android,Strategy,20.05.2007,60.56,7.8,0.469
27042,Neon Frontier,pc,MOBA,09-09-2008,73.71,8.1,0.346
30563,Frozen Odyssey: Origins,Switch,Adventure,2023-03-05,46.55,5.7,0.492
30504,Frozen Realm,xbox,Sports,07.08.2018,30.07,7.3,0.193
25108,Mystic Odyssey HD,Pc,Simulation,2012-08-05,5.86,5.4,0.997
32991,Savage Frontier: Origins,iOS/Android,Simulation,29/11/2008,28.87,7.0,0.351
46312,Eternal Saga,P.C.,RPG,2021-12-03,63.9,,0.14
49721,Frozen Rebellion HD,Pc,Action,05-05-2006,31.48,6.1,0.74
35685,Crimson Dynasty,mobile,Sports,2005-04-19,66.21,9.0,0.606
1782,Ancient Odyssey,xbox,Puzzle,02-06-2010,20.08,7.8,0.289
28485,Frozen Warfare: Origins,pc,Puzzle,11-12-2015,8.62,4.3,0.216
19961,,PS,Puzzle,2010/09/20,29.57,8.9,0.084
5296,final quest hd,Pc,Shooter,12/12/2007,45.33,8.9,0.235
17250,eternal uprising: reborn,xbox,Simulation,08-19-2006,61.94,5.6,0.752
6733,mystic quest: remastered,Xbox ,Shooter,2007-03-07,67.24,7.6,1.081
3660,Dark Nexus: Origins,Xbox,MOBA,03.07.2009,8.62,8.8,0.511
8177,RISING HORIZON,Mobile,Strategy,2016/10/20,5.96,7.1,0.091
7536,Steel Dynasty,Xbox,Action,22.01.2006,49.04,7.2,0.05
14216,Shadow Empire Online,Xbox,Action,15.03.2008,21.0,5.6,0.584
23033,Silent Uprising II,,Racing,22.05.2013,34.85,6.5,0.92
32453,wild empire: origins,PC,Strategy,07-08-2010,44.72,7.2,0.559
48978,Golden Odyssey,PlayStation,Action,,71.48,7.2,
26817,Steel Empire: Reborn,Switch,Adventure,2009/08/18,28.01,6.5,0.566
43492,Ancient Empire Online,Xbox,Simulation,2016/04/26,29.65,7.3,1.022
24491,Shadow Requiem,Pc,Simulation,14.07.2011,55.4,8.1,0.191
27911,Neon Uprising,iOS/Android,Adventure,10/12/2020,41.95,8.4,1.577
22024,mystic chronicles,Nintendo Switch,Puzzle,16/08/2020,44.66,8.6,0.988
10930,Iron Frontier,Xbox,RPG,07-09-2020,69.0,5.8,0.508
49799,Crimson Requiem Online,PS,Adventure,2020/06/07,49.98,5.5,0.529
49351,SAVAGE REALM ONLINE,PC,Adventure,16.12.2013,24.34,5.5,0.759
27613,Iron Dynasty,P.C.,Puzzle,2016/11/25,42.08,8.8,0.729
9544,Lost Nexus: Origins,P.C.,Puzzle,17.05.2008,18.18,7.9,0.662
40799,Steel Warfare,SWITCH,RPG,2024/12/12,32.82,6.5,0.167
15615,Ancient Dominion,P.C.,Sports,03/08/2006,18.77,5.9,0.07
13340,Neon Dominion: Origins,Xbox ,Shooter,01-16-2022,31.77,9.0,1.547
49102,Iron Dominion,PS,MOBA,11.06.2020,14.71,6.8,0.126
43257,Final Dominion,Playstation ,MOBA,16/08/2020,29.38,8.6,0.256
43018,Eternal Legacy,Mobile,Simulation,2013/05/01,6.49,4.7,0.46
7625,Hidden Saga,Switch,RPG,25.08.2023,42.13,10.0,0.862
10627,Final Uprising II,Playstation ,Sports,2017/09/16,37.73,8.9,1.11
14857,BROKEN REBELLION: ORIGINS,PC ,RPG,2010-10-27,50.58,7.2,0.01
13472,Crimson Requiem,Mobile ,MOBA,2007-09-21,41.29,6.9,0.029
46155,Shadow Frontier: Origins,mobile,RPG,07-12-2007,67.57,7.1,2.52
21545,Mystic Rebellion II,P.C.,Action,2017/09/05,18.6,8.2,1.103
18646,Final Chronicles II,switch,Simulation,2005-09-29,58.6,7.7,0.963
40356,shadow empire hd,xbox,Action,2017-02-12,25.67,5.7,0.561
32892,Lost Nexus,Xbox ,Racing,11/10/2012,59.89,7.6,0.713
31859,Frozen Dynasty,Switch,Strategy,2013-11-14,38.6,7.8,0.116
47802,Golden Horizon HD,Switch,Simulation,06-06-2013,42.1,6.9,1.505
3547,Broken Saga: Remastered,PlayStation,Shooter,04-19-2005,61.04,5.2,0.075
26625,MYSTIC VORTEX,Xbox ,Action,28/12/2012,26.72,6.9,0.013
19409,Steel Warfare,Nintendo Switch,Sports,2006-02-14,49.76,8.1,0.804
39083,Crimson Requiem HD,iOS/Android,RPG,,26.85,6.6,0.555
33262,MYSTIC DOMINION ONLINE,mobile,Puzzle,2013-09-07,63.96,7.9,0.598
21208,Neon Requiem,SWITCH,Racing,17.07.2014,12.67,5.8,1.174
39033,Steel Vortex: Reborn,PlayStation,Sports,06-09-2021,0.0,7.4,0.503
8291,ancient legends: remastered,PlayStation,Adventure,2020/09/01,28.85,9.6,0.238
8509,Wild Frontier: Origins,P.C.,,2024/01/30,59.18,6.5,1.33
14609,Ancient Frontier II,Switch,Strategy,2017/10/10,6.86,7.2,0.034
21276,Eternal Legends: Remastered,PC,Simulation,2019-01-20,32.49,6.2,0.355
49077,Mystic Vortex,,Strategy,03-30-2018,50.25,5.6,1.596
35661,Iron Warfare,PC ,Simulation,19/02/2006,52.9,6.3,0.182
8798,Wild Realm HD,xbox,Action,09-10-2015,18.5,9.3,1.96
4627,FINAL REQUIEM,Mobile ,Strategy,06-22-2015,12.29,7.1,0.325
8751,Crimson Horizon: Origins,SWITCH,Strategy,20.01.2006,40.58,8.6,0.354
28716,Steel Dynasty: Origins,Mobile,Sports,10-16-2020,36.34,8.8,0.587
27301,Steel Dominion: Origins,iOS/Android,Strategy,26/03/2008,57.97,6.7,1.077
43407,Rogue Warfare: Reborn,mobile,MOBA,2010-07-31,14.59,8.2,0.656
28553,Mystic Frontier,PS,Simulation,31/10/2014,7.9,6.0,1.862
46565,WILD HORIZON,xbox,Strategy,2016/02/22,72.37,5.5,60.414
18791,Steel Warfare HD,,Strategy,2016-04-20,60.41,9.2,0.246
29638,Lost Frontier,P.C.,Racing,2014-06-19,24.37,7.5,0.731
3750,Ancient Uprising: Origins,Nintendo Switch,Racing,2021/10/07,63.26,5.7,0.651
4251,Final Dynasty II,Mobile ,RPG,05/10/2015,70.42,5.2,0.083
685,Golden Dynasty HD,Switch,Racing,15.12.2014,31.27,7.0,1.133
31125,DARK STORM: ORIGINS,Playstation ,Adventure,04-27-2014,30.9,,1.209
32847,Silent Saga Online,PC,Adventure,2012/05/30,51.38,6.7,0.282
30991,Hidden Dominion,SWITCH,Strategy,29/09/2019,58.93,6.9,0.465
24537,Dark Legends Online,PS,Action,2021/01/04,20.36,8.0,0.014
1551,Iron Chronicles: Reborn,Mobile ,RPG,31/08/2014,11.99,6.9,0.896
32788,Wild Quest,Xbox,MOBA,2016-03-30,39.45,6.9,2.341
27404,Silent Warfare Online,SWITCH,Adventure,2011-08-29,47.65,9.3,0.193
10255,Eternal Vortex: Remastered,mobile,RPG,20.09.2007,18.87,7.2,0.519
6784,Wild Dominion,iOS/Android,Simulation,2006-07-17,18.16,6.7,1.072
36104,Iron Frontier: Origins,Pc,Strategy,2007-08-11,21.34,6.3,0.364
41704,Rising Chronicles HD,iOS/Android,Strategy,21/01/2017,57.25,10.0,0.571
19611,GOLDEN REQUIEM,PC,RPG,31.08.2018,61.41,9.2,0.621
9971,Steel Nexus Online,Playstation ,Puzzle,2007-07-09,55.48,7.6,1.149
34249,Frozen Saga,Mobile,Action,2017/04/20,69.98,6.1,0.437
1898,Savage Horizon,switch,Strategy,22/09/2011,,6.5,1.549
33360,Rising Dominion HD,switch,Action,2015/12/08,63.6,8.8,1.039
11258,Rogue Realm HD,switch,Action,25/03/2016,14.57,5.5,0.057
6469,Rising Saga III,PS,Puzzle,06-18-2017,64.07,5.6,1.007
45727,hidden dynasty iii,Mobile,Sports,2016/02/21,7.22,5.5,3.459
30288,lost chronicles: origins,iOS/Android,Sports,2013-07-16,58.4,8.3,0.011
24551,FINAL ODYSSEY,iOS/Android,Simulation,2015/02/19,8.39,4.7,0.774
22411,Final Saga HD,iOS/Android,RPG,02.06.2006,42.04,6.2,1.003
12408,Hidden Horizon Online,SWITCH,RPG,30/08/2024,14.62,,1.607
20296,Broken Odyssey Online,Xbox ,Sports,,18.84,7.8,0.748
18392,Mystic Realm,playstation,Action,06-26-2015,12.92,5.5,0.018
45636,Iron Frontier: Reborn,Mobile,Shooter,06.05.2008,19.75,8.1,2.538
32310,Mystic Dominion Online,PC ,Sports,07-05-2018,54.12,7.6,0.098
40498,Lost Empire: Remastered,Playstation ,Sports,2016-10-04,30.52,5.7,0.295
45147,Golden Empire,Xbox ,Adventure,18/07/2012,45.06,6.1,0.264
39447,ANCIENT HORIZON HD,Xbox ,Puzzle,2017/09/05,57.47,8.6,0.12
28555,RISING ODYSSEY HD,Pc,Adventure,10/06/2009,52.96,7.6,0.096
221,RISING DOMINION: ORIGINS,Mobile ,Shooter,09.04.2018,15.14,7.7,1.309
46903,Hidden Requiem,mobile,Puzzle,09.04.2019,60.62,7.8,0.584
8117,Silent Horizon Online,iOS/Android,Strategy,03.05.2006,4.12,6.3,0.281
46881,Final Storm,XBOX,Action,2017-02-12,22.35,3.6,2.128
45095,WILD CHRONICLES,playstation,Simulation,09-27-2009,58.79,9.7,2.984
2464,Lost Legacy HD,playstation,Racing,2005-01-14,67.38,9.9,0.179
26654,Broken Dominion: Reborn,Nintendo Switch,Simulation,2012-01-11,63.94,6.9,0.737
35425,Final Storm,PlayStation,Strategy,24/07/2006,51.14,5.8,1.607
811,shadow saga ii,iOS/Android,Sports,24.08.2017,58.12,6.7,0.369
8346,Lost Quest: Remastered,xbox,Strategy,14/03/2017,16.27,,0.99
4558,Savage Frontier,pc,Puzzle,2011-02-11,37.18,10.0,1.035
8903,Golden Dominion,iOS/Android,Racing,2022-03-14,51.37,6.1,1.139
46303,Wild Frontier II,SWITCH,MOBA,09-05-2023,47.97,5.1,0.504
32931,Dark Uprising: Reborn,Nintendo Switch,Strategy,28.04.2006,52.35,5.2,1.373
18732,Rogue Legacy III,Playstation ,Strategy,2005-02-16,50.98,7.7,0.003
15878,Rising Legends II,XBOX,Adventure,2007-03-08,69.48,9.6,1.363
34401,Iron Vortex,P.C.,Simulation,2014/10/25,59.47,5.5,0.566
12565,Golden Horizon: Reborn,Switch,Shooter,23.11.2007,69.6,7.6,0.606
24692,Broken Saga: Remastered,,Adventure,17.08.2019,32.23,9.7,0.077
47442,IRON DOMINION HD,Xbox,Shooter,25/11/2007,40.5,2.1,0.112
31434,Eternal Uprising: Reborn,Switch,MOBA,08/06/2013,22.54,6.5,1.605
41904,Final Dynasty HD,iOS/Android,RPG,06-10-2017,44.89,6.4,0.759
359,Rogue Nexus HD,PC ,,28.05.2014,48.18,6.5,0.841
31720,Silent Saga: Remastered,Mobile ,Adventure,2007-12-31,28.52,8.4,0.648
14261,Eternal Realm: Reborn,mobile,RPG,08-04-2016,18.16,6.6,0.455
